timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_volume,taker_buy_quote_volume,ignore
1578002700000,127.55,127.55,127.36,127.36,191.39861,1578002759999,24392.679301,72,22.16047,2824.4063517,0
1578002760000,127.34,127.4,127.34,127.38,56.56084,1578002819999,7203.9221879,42,31.42798,4003.1367464,0
1578002820000,127.37,127.4,127.36,127.36,57.67387,1578002879999,7346.5072388,41,29.57188,3767.0140292,0
1578002880000,127.36,127.37,127.32,127.35,9.27998,1578002939999,1181.8053647,27,4.67708,595.611744,0
1578002940000,127.35,127.37,127.32,127.33,12.30206,1578002999999,1566.6276537,37,3.93393,501.0080343,0
1578003000000,127.33,127.34,127.31,127.33,42.75563,1578003059999,5444.0157406,30,35.67558,4542.6217213,0
1578003060000,127.32,127.34,127.24,127.31,144.79846,1578003119999,18428.428202,46,6.60485,840.9064822,0
1578003120000,127.31,127.34,127.29,127.32,15.31048,1578003179999,1949.2730439,32,11.18671,1424.3057215,0
1578003180000,127.33,127.35,127.3,127.33,13.24274,1578003239999,1686.2700261,24,12.98345,1653.2624091,0
1578003240000,127.32,127.33,127.29,127.32,16.57285,1578003299999,2109.7987145,26,5.64546,718.824588,0
1578003300000,127.32,127.33,127.27,127.27,14.16133,1578003359999,1802.6592197,29,6.41362,816.5010542,0
1578003360000,127.28,127.33,127.26,127.31,73.2281,1578003419999,9319.5272536,34,6.75269,859.6491784,0
1578003420000,127.3,127.34,127.25,127.32,69.346,1578003479999,8827.1269508,37,13.67505,1741.1983062,0
1578003480000,127.32,127.39,127.31,127.35,15.63638,1578003539999,1991.2057762,22,13.53967,1724.2513163,0
1578003540000,127.38,127.39,127.35,127.38,2.11388,1578003599999,269.2411503,13,0.82239,104.7578488,0
1578003600000,127.36,127.4,127.35,127.38,47.63279,1578003659999,6067.202292,28,14.24984,1815.3732396,0
1578003660000,127.37,127.38,127.35,127.38,29.34182,1578003719999,3736.8098319,18,5.51254,702.1510239,0
1578003720000,127.36,127.38,127.36,127.36,19.24791,1578003779999,2451.6049481,40,2.51482,320.3237271,0
1578003780000,127.36,127.38,127.34,127.35,83.54265,1578003839999,10639.219748,36,6.49438,827.1957298,0
1578003840000,127.35,127.39,127.33,127.36,79.65302,1578003899999,10144.2004754,67,26.48442,3373.3850946,0
1578003900000,127.33,127.42,127.32,127.38,157.81409,1578003959999,20099.0136923,88,63.2544,8058.413312,0
1578003960000,127.36,127.39,127.35,127.39,8.49186,1578004019999,1081.4759974,23,0.82628,105.2463049,0
1578004020000,127.38,127.4,127.36,127.4,5.97248,1578004079999,760.6722541,15,0.80948,103.1082441,0
1578004080000,127.39,127.4,127.36,127.37,10.74546,1578004139999,1368.5938133,18,1.07345,136.7487697,0
1578004140000,127.36,127.42,127.3,127.32,115.22105,1578004199999,14672.8068457,67,41.18255,5246.211579,0
1578004200000,127.33,127.39,127.3,127.32,105.64291,1578004259999,13452.4642075,110,80.07242,10196.9750475,0
1578004260000,127.31,127.35,127.3,127.32,58.63527,1578004319999,7465.7457039,48,44.84023,5709.4579007,0
1578004320000,127.33,127.33,127.27,127.31,79.93919,1578004379999,10176.1909204,47,19.95654,2540.8182391,0
1578004380000,127.32,127.35,127.26,127.31,78.96521,1578004439999,10050.6537433,46,41.21507,5246.058537,0
1578004440000,127.3,127.34,127.3,127.3,3.17113,1578004499999,403.7196975,15,1.98517,252.7469895,0
1578004500000,127.3,127.35,127.3,127.35,27.96898,1578004559999,3561.4415517,33,26.50715,3375.3350961,0
1578004560000,127.35,127.42,127.3,127.37,50.8873,1578004619999,6480.5749255,64,35.39285,4507.6283875,0
1578004620000,127.41,127.41,127.37,127.4,13.94226,1578004679999,1776.2116357,23,12.39522,1579.1356173,0
1578004680000,127.4,127.46,127.34,127.42,160.80668,1578004739999,20484.6635638,53,17.6307,2246.5811263,0
1578004740000,127.42,127.44,127.37,127.41,13.96047,1578004799999,1778.9209793,29,11.4115,1454.186553,0
1578004800000,127.38,127.39,127.37,127.37,0.93718,1578004859999,119.3792514,9,0.0,0.0,0
1578004860000,127.37,127.4,127.32,127.32,12.0791,1578004919999,1538.265326,23,2.23132,284.2113246,0
1578004920000,127.32,127.34,127.31,127.32,14.54333,1578004979999,1851.5888098,21,1.81201,230.7413534,0
1578004980000,127.32,127.35,127.3,127.35,52.4042,1578005039999,6672.7350414,65,22.52157,2867.8941409,0
1578005040000,127.33,127.36,127.32,127.32,28.31576,1578005099999,3605.9863032,42,24.59888,3132.7289007,0
1578005100000,127.33,127.37,127.32,127.36,101.98388,1578005159999,12986.0220362,26,95.37995,12145.0405151,0
1578005160000,127.34,127.38,127.31,127.32,40.07618,1578005219999,5103.0859385,28,28.6762,3651.4282085,0
1578005220000,127.34,127.39,127.34,127.38,34.38505,1578005279999,4379.5336628,30,33.65776,4286.9133085,0
1578005280000,127.36,127.39,127.35,127.38,25.8781,1578005339999,3295.9789997,46,10.10038,1286.5262973,0
1578005340000,127.36,127.4,127.34,127.39,20.94151,1578005399999,2667.6529865,31,18.79748,2394.6015598,0
1578005400000,127.39,127.42,127.39,127.39,17.58403,1578005459999,2240.1484994,33,8.06674,1027.7299729,0
1578005460000,127.41,127.41,127.37,127.39,11.81712,1578005519999,1505.4657853,24,10.69762,1362.8591449,0
1578005520000,127.39,127.44,127.39,127.44,25.98827,1578005579999,3311.54702,36,21.77794,2775.0935339,0
1578005580000,127.44,127.46,127.39,127.45,64.71917,1578005639999,8247.0834586,72,32.2461,4109.5321418,0
1578005640000,127.46,127.47,127.43,127.46,5.24484,1578005699999,668.4680738,17,3.38212,431.1016642,0
1578005700000,127.46,127.46,127.41,127.43,8.13383,1578005759999,1036.4363295,25,3.86667,492.7342699,0
1578005760000,127.46,127.46,127.4,127.43,38.38489,1578005819999,4890.9796953,27,36.16229,4607.7593479,0
1578005820000,127.42,127.45,127.4,127.41,11.74341,1578005879999,1496.3625855,22,1.87164,238.53413,0
1578005880000,127.4,127.42,127.38,127.42,6.35748,1578005939999,809.9596598,20,4.50947,574.5309552,0
1578005940000,127.41,127.42,127.39,127.39,30.98713,1578005999999,3947.5341179,27,26.98973,3438.2924722,0
1578006000000,127.39,127.4,127.33,127.38,161.82019,1578006059999,20609.2392684,68,65.55527,8349.7488095,0
1578006060000,127.37,127.37,127.34,127.36,7.89637,1578006119999,1005.5735081,33,4.02868,513.0618635,0
1578006120000,127.36,127.38,127.28,127.34,14.96455,1578006179999,1905.6742129,27,14.25461,1815.2814731,0
1578006180000,127.34,127.37,127.32,127.35,18.99697,1578006239999,2418.9809009,31,10.54876,1343.2875037,0
1578006240000,127.35,127.42,127.33,127.41,31.62199,1578006299999,4027.7870712,39,22.3785,2850.2716601,0
1578006300000,127.4,127.41,127.27,127.33,58.20676,1578006359999,7409.9788016,31,6.55329,834.5027108,0
1578006360000,127.34,127.35,127.33,127.35,2.38812,1578006419999,304.1051224,15,2.38812,304.1051224,0
1578006420000,127.35,127.42,127.34,127.42,24.52952,1578006479999,3124.2722162,24,24.34952,3101.3438162,0
1578006480000,127.42,127.48,127.39,127.43,40.68791,1578006539999,5185.3202476,44,31.8289,4056.358294,0
1578006540000,127.43,127.43,127.37,127.41,30.28651,1578006599999,3857.9652394,34,8.0279,1022.7117968,0
1578006600000,127.41,127.43,127.26,127.26,23.77901,1578006659999,3028.6222362,33,2.13631,272.1313358,0
1578006660000,127.28,127.33,127.24,127.31,52.34933,1578006719999,6663.4917381,34,50.91564,6481.0382638,0
1578006720000,127.31,127.32,127.18,127.18,102.62728,1578006779999,13058.1750095,60,71.12938,9050.4697846,0
1578006780000,127.19,127.2,127.16,127.18,21.34809,1578006839999,2715.0267087,31,8.45206,1074.949782,0
1578006840000,127.19,127.21,127.09,127.13,174.41901,1578006899999,22174.4232733,55,55.74072,7087.5331813,0
1578006900000,127.13,127.21,127.13,127.19,25.01571,1578006959999,3181.4759872,42,15.03053,1911.5718375,0
1578006960000,127.19,127.19,127.07,127.09,95.81723,1578007019999,12179.1484322,54,11.23131,1427.9705748,0
1578007020000,127.06,127.09,127.01,127.02,46.54036,1578007079999,5912.541885,45,10.93198,1389.0673402,0
1578007080000,127.02,127.04,127.01,127.04,25.93983,1578007139999,3295.0177041,42,12.99056,1650.2803537,0
1578007140000,127.04,127.05,126.99,127.04,70.73247,1578007199999,8983.4274715,54,44.13781,5605.785399,0
1578007200000,127.01,127.01,126.95,127.0,48.15389,1578007259999,6114.3627248,59,25.02551,3177.6590367,0
1578007260000,127.0,127.01,126.91,126.94,61.83168,1578007319999,7849.0031434,65,10.91868,1386.3438605,0
1578007320000,126.94,126.99,126.93,126.97,13.28297,1578007379999,1686.4790682,35,10.16358,1290.5195138,0
1578007380000,126.97,126.99,126.94,126.96,23.1552,1578007439999,2939.8419453,29,19.39831,2462.8949089,0
1578007440000,126.97,127.1,126.96,127.1,70.10093,1578007499999,8905.4596692,81,53.71807,6824.304258,0
1578007500000,127.05,127.08,126.99,127.05,35.88476,1578007559999,4558.4077815,51,17.34646,2203.734401,0
1578007560000,127.04,127.07,127.04,127.06,6.59002,1578007619999,837.3310895,27,3.79089,481.6936317,0
1578007620000,127.07,127.12,127.01,127.09,38.18208,1578007679999,4851.5616815,55,16.91873,2149.9268814,0
1578007680000,127.09,127.12,127.06,127.09,16.27051,1578007739999,2067.95184,24,13.76552,1749.6416915,0
1578007740000,127.06,127.12,127.04,127.11,71.90405,1578007799999,9138.7266018,101,55.08799,7001.5717532,0
1578007800000,127.12,127.25,127.05,127.08,206.28446,1578007859999,26231.4931008,192,91.34307,11616.6732077,0
1578007860000,127.11,127.14,127.07,127.1,20.7713,1578007919999,2639.9706334,27,19.71737,2506.0253281,0
1578007920000,127.1,127.26,127.09,127.17,137.55554,1578007979999,17493.9869282,72,102.95736,13093.3807151,0
1578007980000,127.17,127.19,127.14,127.16,42.33333,1578008039999,5382.8706037,53,32.993,4195.1118385,0
1578008040000,127.19,127.19,127.11,127.12,14.83077,1578008099999,1886.2359868,15,14.00647,1781.4251393,0
1578008100000,127.16,127.16,127.1,127.14,13.85407,1578008159999,1761.2151171,24,5.42375,689.6407823,0
1578008160000,127.11,127.15,127.11,127.14,14.40723,1578008219999,1831.6444609,30,9.27025,1178.6248699,0
1578008220000,127.14,127.16,127.01,127.02,97.45234,1578008279999,12388.875951,55,32.31874,4107.6284013,0
1578008280000,127.06,127.15,127.03,127.1,23.9062,1578008339999,3038.1050594,29,21.2303,2698.0161516,0
1578008340000,127.09,127.09,127.04,127.06,6.37266,1578008399999,809.619916,13,0.39941,50.7570228,0
1578008400000,127.06,127.07,127.04,127.04,5.2758,1578008459999,670.3024802,22,1.39467,177.2207169,0
1578008460000,127.07,127.16,127.04,127.04,54.43935,1578008519999,6920.0077106,73,35.865,4559.1707171,0
1578008520000,127.04,127.07,126.99,127.02,51.47711,1578008579999,6538.7978667,53,24.71262,3139.2020408,0
1578008580000,127.02,127.09,127.01,127.07,50.27149,1578008639999,6387.1667117,50,42.87181,5447.0077723,0
1578008640000,127.04,127.07,127.01,127.02,41.74491,1578008699999,5303.0915257,40,26.92,3419.8340224,0
1578008700000,127.04,127.09,127.03,127.04,45.51302,1578008759999,5783.3117292,81,39.14398,4974.1636056,0
1578008760000,127.04,127.09,127.04,127.06,33.65576,1578008819999,4276.6958558,37,19.90215,2529.142087,0
1578008820000,127.06,127.08,127.05,127.06,21.29177,1578008879999,2705.3379989,32,2.53546,322.1977672,0
1578008880000,127.06,127.09,127.06,127.08,34.61258,1578008939999,4398.4596161,43,27.56795,3503.3012055,0
1578008940000,127.08,127.14,127.08,127.13,91.31861,1578008999999,11606.9383936,58,67.63657,8596.7228979,0
1578009000000,127.13,127.13,127.06,127.09,30.1689,1578009059999,3834.4620871,24,2.07243,263.4177633,0
1578009060000,127.06,127.15,127.06,127.08,87.46083,1578009119999,11116.1661087,77,58.20641,7399.0096694,0
1578009120000,127.11,127.12,127.08,127.11,9.71331,1578009179999,1234.5393919,29,3.68079,467.8751157,0
1578009180000,127.09,127.13,127.08,127.11,8.9172,1578009239999,1133.3033795,21,1.54527,196.4275914,0
1578009240000,127.08,127.11,127.04,127.07,74.13233,1578009299999,9420.1312175,33,0.87501,111.1997166,0
1578009300000,127.07,127.11,127.04,127.05,20.98031,1578009359999,2665.8617727,30,8.76196,1113.4125024,0
1578009360000,127.08,127.13,127.04,127.07,65.43143,1578009419999,8315.6551331,124,44.29158,5629.570945,0
1578009420000,127.08,127.13,127.03,127.12,96.29977,1578009479999,12236.8913232,93,35.28471,4485.1630536,0
1578009480000,127.12,127.14,127.06,127.14,45.51118,1578009539999,5785.4778555,78,40.837,5191.416159,0
1578009540000,127.14,127.19,127.09,127.19,119.37422,1578009599999,15178.5935165,82,83.33657,10596.840487,0
1578009600000,127.19,127.21,127.07,127.11,117.92716,1578009659999,14992.2064098,100,86.5958,11009.5309844,0
1578009660000,127.13,127.14,127.11,127.14,68.58879,1578009719999,8719.4266974,35,5.79509,736.7256758,0
1578009720000,127.13,127.15,127.03,127.03,32.52876,1578009779999,4133.5659261,29,22.05019,2801.6714757,0
1578009780000,127.03,127.03,126.88,126.96,280.05357,1578009839999,35549.8791121,89,150.14708,19057.7244643,0
1578009840000,126.97,127.02,126.87,126.97,91.38146,1578009899999,11599.8192379,77,32.42759,4116.0563553,0
1578009900000,126.99,127.0,126.91,126.94,28.97076,1578009959999,3677.6168528,45,19.93332,2530.4345544,0
1578009960000,126.94,126.97,126.84,126.89,76.42058,1578010019999,9696.0967065,61,58.27386,7392.7657344,0
1578010020000,126.91,127.03,126.88,127.02,67.39961,1578010079999,8557.9823129,52,28.24546,3586.0406641,0
1578010080000,127.02,127.07,126.98,127.02,121.94278,1578010139999,15490.4062556,52,59.25974,7527.0633268,0
1578010140000,127.01,127.15,126.98,127.13,105.0499,1578010199999,13353.9432145,64,25.65676,3261.084847,0
1578010200000,127.12,127.15,127.07,127.08,75.53986,1578010259999,9601.3745272,47,62.46675,7939.7092509,0
1578010260000,127.09,127.19,127.08,127.11,77.10648,1578010319999,9804.3356271,60,39.59082,5033.9578501,0
1578010320000,127.15,127.15,127.06,127.07,18.99749,1578010379999,2414.1947126,26,9.95078,1264.4450114,0
1578010380000,127.06,127.2,127.05,127.18,55.05555,1578010439999,6997.9703712,56,13.02897,1656.7169185,0
1578010440000,127.19,127.31,127.14,127.31,129.88748,1578010499999,16526.7398502,100,83.46107,10618.9342053,0
1578010500000,127.31,127.32,127.22,127.27,131.77471,1578010559999,16767.4316759,54,86.09875,10954.582517,0
1578010560000,127.23,127.28,127.21,127.21,16.52481,1578010619999,2102.8220063,27,3.10087,394.5457993,0
1578010620000,127.22,127.24,127.2,127.21,40.76892,1578010679999,5186.6223538,52,16.83878,2142.2916144,0
1578010680000,127.24,127.24,127.19,127.19,61.64333,1578010739999,7841.9006281,40,28.56972,3634.5234157,0
1578010740000,127.21,127.26,127.19,127.25,50.05835,1578010799999,6368.10998,51,24.73235,3146.2878358,0
1578010800000,127.25,127.6,127.22,127.5,1429.87136,1578010859999,182175.176292,348,1116.43144,142220.1496381,0
1578010860000,127.51,127.55,127.44,127.48,129.56584,1578010919999,16518.8853175,69,64.41122,8211.669045,0
1578010920000,127.47,127.53,127.47,127.48,156.82335,1578010979999,19994.7252186,67,24.17329,3082.3273911,0
1578010980000,127.51,127.51,127.44,127.44,47.18173,1578011039999,6013.3307865,27,10.24693,1306.1431009,0
1578011040000,127.44,127.45,127.37,127.38,105.0954,1578011099999,13391.2761242,32,26.83172,3418.3734057,0
1578011100000,127.4,127.41,127.34,127.35,134.56343,1578011159999,17139.1752204,56,43.70935,5567.2783129,0
1578011160000,127.34,127.37,127.25,127.28,387.74579,1578011219999,49359.8593662,68,198.24175,25231.1547846,0
1578011220000,127.28,127.29,127.24,127.24,58.44055,1578011279999,7437.9200621,42,22.42697,2854.375752,0
1578011280000,127.24,127.25,127.18,127.21,55.47779,1578011339999,7057.3575326,39,24.60204,3129.6033628,0
1578011340000,127.23,127.32,127.23,127.3,163.10818,1578011399999,20761.9599281,54,70.45543,8968.5093469,0
1578011400000,127.28,127.29,127.16,127.21,65.13988,1578011459999,8287.28112,41,51.32055,6529.5171641,0
1578011460000,127.21,127.24,127.18,127.18,71.47529,1578011519999,9093.6071644,36,19.5477,2486.6136219,0
1578011520000,127.19,127.27,127.18,127.26,70.69429,1578011579999,8992.9556688,41,33.09628,4210.1207856,0
1578011580000,127.26,127.27,127.17,127.17,36.90528,1578011639999,4694.0753334,41,16.98367,2160.373339,0
1578011640000,127.18,127.32,127.17,127.29,166.89443,1578011699999,21235.6540531,71,70.881,9016.0767178,0
1578011700000,127.29,127.34,127.23,127.24,105.43082,1578011759999,13419.6537758,33,28.84891,3670.8156882,0
1578011760000,127.27,127.32,127.25,127.26,47.98125,1578011819999,6107.1982909,49,15.67169,1994.580511,0
1578011820000,127.27,127.27,127.19,127.21,60.66946,1578011879999,7717.9722736,40,41.30052,5253.6517922,0
1578011880000,127.21,127.26,127.18,127.19,18.83541,1578011939999,2396.2588749,25,1.89391,240.8979163,0
1578011940000,127.18,127.2,127.05,127.05,235.59112,1578011999999,29953.0140589,62,92.60144,11769.5854146,0
1578012000000,127.07,127.1,127.06,127.09,51.32535,1578012059999,6522.6726324,24,30.90329,3927.2384777,0
1578012060000,127.09,127.19,127.09,127.17,97.25522,1578012119999,12365.294698,35,30.93271,3931.4660782,0
1578012120000,127.16,127.16,127.1,127.11,159.95644,1578012179999,20331.2007365,45,158.05944,20090.0133569,0
1578012180000,127.1,127.14,127.02,127.02,177.45033,1578012239999,22549.8768662,91,107.97471,13719.4686624,0
1578012240000,127.0,127.08,126.91,127.0,255.58355,1578012299999,32460.1601141,136,114.62819,14558.5857358,0
1578012300000,126.99,127.04,126.82,127.03,255.19365,1578012359999,32391.0132291,157,70.12341,8900.963904,0
1578012360000,127.03,127.06,126.91,126.92,96.70521,1578012419999,12282.8136523,64,38.3035,4863.5586322,0
1578012420000,126.92,126.93,126.84,126.93,180.86929,1578012479999,22949.3166874,76,130.12767,16510.5628077,0
1578012480000,126.94,127.08,126.94,127.04,155.39519,1578012539999,19741.2389965,66,38.17329,4848.0607098,0
1578012540000,127.03,127.07,126.94,127.03,50.92935,1578012599999,6467.8456528,41,33.56638,4262.3837992,0
1578012600000,127.03,127.04,126.93,126.98,122.24069,1578012659999,15520.0308517,45,102.58584,13024.0479999,0
1578012660000,126.99,127.08,126.98,127.04,96.81417,1578012719999,12299.7728415,50,6.07935,772.2390508,0
1578012720000,127.03,127.1,127.03,127.08,35.48644,1578012779999,4509.5265076,41,16.33112,2075.2741446,0
1578012780000,127.09,127.1,127.01,127.02,19.69851,1578012839999,2503.2815046,24,6.96146,884.7433664,0
1578012840000,127.01,127.08,127.0,127.08,40.01192,1578012899999,5082.7575312,35,15.66148,1989.2781006,0
1578012900000,127.08,127.1,127.03,127.06,46.82078,1578012959999,5950.1214495,34,18.9948,2413.6418231,0
1578012960000,127.06,127.1,127.02,127.06,81.64055,1578013019999,10372.9206031,42,65.5833,8332.3834697,0
1578013020000,127.04,127.08,127.03,127.07,24.68696,1578013079999,3136.7455243,35,4.73596,601.7450794,0
1578013080000,127.07,127.12,127.07,127.08,63.05048,1578013139999,8013.1129849,43,17.93202,2279.3033085,0
1578013140000,127.07,127.1,127.06,127.07,97.11881,1578013199999,12340.1728108,34,19.72012,2505.8712687,0
1578013200000,127.07,127.09,127.04,127.07,75.70186,1578013259999,9619.2483535,58,33.87843,4304.6440664,0
1578013260000,127.06,127.12,127.05,127.11,14.06529,1578013319999,1787.2922094,37,9.93505,1262.4369599,0
1578013320000,127.12,127.17,127.1,127.17,174.09384,1578013379999,22134.4312684,49,62.4129,7934.2578218,0
1578013380000,127.15,127.15,127.07,127.08,92.49868,1578013439999,11757.3318717,38,85.62826,10884.1315074,0
1578013440000,127.1,127.11,127.08,127.09,12.96372,1578013499999,1647.6522734,23,3.51496,446.717977,0
1578013500000,127.08,127.13,127.06,127.06,80.83456,1578013559999,10273.0612713,47,42.67571,5423.6988827,0
1578013560000,127.06,127.12,127.06,127.12,44.14986,1578013619999,5610.5485402,34,31.93737,4058.7408256,0
1578013620000,127.12,127.12,127.0,127.02,38.73533,1578013679999,4922.2873047,40,7.90614,1004.5339777,0
1578013680000,127.02,127.06,127.0,127.01,71.09977,1578013739999,9031.6355539,40,26.94304,3422.2686637,0
1578013740000,127.01,127.02,127.0,127.0,67.55835,1578013799999,8580.3399736,45,32.60655,4141.3596636,0
1578013800000,127.01,127.01,126.88,126.98,111.55426,1578013859999,14161.344381,71,49.58406,6295.1247818,0
1578013860000,126.98,126.98,126.95,126.96,33.99446,1578013919999,4316.242743,39,12.97685,1647.6368013,0
1578013920000,126.95,126.98,126.88,126.92,155.49273,1578013979999,19737.2883916,61,121.2256,15388.2465003,0
1578013980000,126.92,126.92,126.87,126.9,67.77941,1578014039999,8601.0854382,52,38.31153,4861.448089,0
1578014040000,126.89,126.91,126.86,126.88,85.81431,1578014099999,10889.5502886,56,22.76838,2889.4520761,0
1578014100000,126.86,127.0,126.82,126.91,320.56785,1578014159999,40684.8194463,148,189.76122,24080.8002627,0
1578014160000,126.92,126.93,126.88,126.9,39.19561,1578014219999,4973.9568616,40,37.61032,4772.7784035,0
1578014220000,126.89,126.9,126.87,126.88,7.27104,1578014279999,922.5436,30,3.25922,413.5488397,0
1578014280000,126.88,126.91,126.87,126.91,48.73888,1578014339999,6184.2185488,39,35.88001,4552.520807,0
1578014340000,126.9,126.96,126.9,126.9,154.33479,1578014399999,19591.6290276,89,57.254,7267.9935921,0
1578014400000,126.91,126.94,126.89,126.91,46.14798,1578014459999,5856.6187862,51,36.89709,4682.6726584,0
1578014460000,126.9,126.99,126.89,126.93,135.69165,1578014519999,17224.0697864,103,85.52376,10855.5370206,0
1578014520000,126.91,126.93,126.9,126.91,4.27098,1578014579999,542.0434308,19,3.24935,412.3919521,0
1578014580000,126.91,126.99,126.91,126.94,187.76311,1578014639999,23837.7177967,113,139.81089,17749.7675711,0
1578014640000,126.93,126.99,126.91,126.95,162.38543,1578014699999,20615.5326545,150,101.68999,12909.487217,0
1578014700000,126.94,126.94,126.9,126.91,89.41716,1578014759999,11348.5056048,83,57.92902,7352.174056,0
1578014760000,126.91,126.96,126.9,126.92,110.83627,1578014819999,14068.6099743,84,55.33778,7023.7026461,0
1578014820000,126.92,126.96,126.9,126.95,65.607,1578014879999,8327.9232767,77,37.68452,4783.4853908,0
1578014880000,126.91,126.94,126.87,126.92,139.35455,1578014939999,17683.6215053,54,95.57236,12127.5772474,0
1578014940000,126.9,126.94,126.87,126.92,35.70201,1578014999999,4530.6150979,54,14.46469,1835.6728731,0
1578015000000,126.94,126.94,126.87,126.91,51.78617,1578015059999,6572.1368135,39,23.59767,2994.2132777,0
1578015060000,126.91,126.95,126.89,126.89,31.43342,1578015119999,3989.6429754,39,9.82833,1247.5848587,0
1578015120000,126.89,126.9,126.82,126.84,95.19751,1578015179999,12076.1304843,53,65.7815,8344.27444,0
1578015180000,126.85,126.87,126.81,126.81,58.56546,1578015239999,7428.3048062,43,19.73113,2502.6214023,0
1578015240000,126.85,126.87,126.71,126.75,162.70842,1578015299999,20627.751743,105,68.03018,8625.0584181,0
1578015300000,126.76,126.76,126.56,126.59,351.48303,1578015359999,44524.0568651,232,107.68285,13640.5129566,0
1578015360000,126.58,126.62,126.39,126.46,460.2279,1578015419999,58219.4760831,228,163.18983,20645.1434965,0
1578015420000,126.5,126.52,126.32,126.4,1517.89526,1578015479999,191864.656778,233,881.94937,111479.0888051,0
1578015480000,126.4,126.46,126.29,126.45,861.80393,1578015539999,108877.6259986,133,286.0988,36141.6011781,0
1578015540000,126.45,126.46,126.37,126.44,42.29849,1578015599999,5348.3051176,46,21.9103,2770.3204591,0
1578015600000,126.44,126.52,126.38,126.47,61.0485,1578015659999,7721.1849331,75,40.65289,5141.8299615,0
1578015660000,126.45,126.5,126.41,126.46,119.4924,1578015719999,15108.8570238,59,84.15823,10641.5309047,0
1578015720000,126.46,126.53,126.46,126.49,98.49785,1578015779999,12459.5373375,94,59.4089,7515.0970178,0
1578015780000,126.49,126.52,126.38,126.38,119.96153,1578015839999,15173.0245639,62,59.28362,7497.5446033,0
1578015840000,126.41,126.45,126.37,126.43,121.79003,1578015899999,15395.5608025,96,66.67218,8427.9312913,0
1578015900000,126.42,126.44,126.38,126.39,105.46825,1578015959999,13331.4922324,51,50.78475,6418.6907524,0
1578015960000,126.38,126.41,126.28,126.29,200.52769,1578016019999,25334.1955438,96,114.79269,14502.2623228,0
1578016020000,126.31,126.33,126.1,126.17,692.4753,1578016079999,87386.4477264,221,288.14246,36362.1337225,0
1578016080000,126.17,126.34,126.14,126.29,302.10372,1578016139999,38133.8049991,141,84.86994,10709.9642553,0
1578016140000,126.29,126.31,126.21,126.21,171.5299,1578016199999,21655.4659972,101,136.21856,17197.4744716,0
1578016200000,126.21,126.26,126.15,126.15,118.32718,1578016259999,14931.2305351,85,40.91087,5161.9789407,0
1578016260000,126.16,126.2,126.14,126.2,81.79438,1578016319999,10320.5979032,68,13.62196,1718.8933506,0
1578016320000,126.2,126.22,126.19,126.2,100.2355,1578016379999,12650.0458185,67,60.294,7609.429448,0
1578016380000,126.2,126.21,126.19,126.2,30.17798,1578016439999,3808.3538737,37,12.98536,1638.8082637,0
1578016440000,126.19,126.21,126.1,126.13,228.01693,1578016499999,28763.0699171,84,169.46249,21376.087018,0
1578016500000,126.13,126.15,126.05,126.12,141.74956,1578016559999,17875.1321761,112,65.18662,8220.8567234,0
1578016560000,126.13,126.13,125.9,125.98,2252.89851,1578016619999,283823.985173,466,471.14844,59353.8088592,0
1578016620000,125.94,125.98,125.88,125.96,361.26341,1578016679999,45499.3949731,182,164.85454,20763.6320928,0
1578016680000,125.96,125.98,125.88,125.92,202.97505,1578016739999,25559.3772729,139,77.03129,9700.3530151,0
1578016740000,125.92,126.09,125.92,126.04,385.33249,1578016799999,48552.1131804,116,219.09317,27604.8129545,0
1578016800000,126.04,126.05,125.93,125.97,160.155,1578016859999,20172.9059797,80,122.81618,15469.7237969,0
1578016860000,125.98,126.01,125.92,125.93,99.26178,1578016919999,12501.9428133,82,68.95721,8685.1599862,0
1578016920000,125.92,126.09,125.9,126.05,639.76719,1578016979999,80613.7884855,199,408.10844,51419.1785236,0
1578016980000,126.04,126.21,125.98,126.11,322.20775,1578017039999,40633.1438725,168,135.77463,17122.5514941,0
1578017040000,126.14,126.22,126.1,126.13,461.24426,1578017099999,58197.5490415,113,186.7941,23568.7508984,0
1578017100000,126.15,126.2,126.1,126.2,160.75667,1578017159999,20279.9894359,62,137.37204,17329.564287,0
1578017160000,126.19,126.2,126.12,126.12,91.1151,1578017219999,11495.9584229,78,36.75378,4637.4641881,0
1578017220000,126.13,126.2,126.09,126.14,313.6369,1578017279999,39562.3314734,122,189.54741,23908.0907437,0
1578017280000,126.11,126.17,126.1,126.12,188.32171,1578017339999,23753.0868136,72,112.32218,14166.3716729,0
1578017340000,126.13,126.15,126.1,126.11,63.96975,1578017399999,8067.5146159,59,49.4966,6242.2575633,0
1578017400000,126.1,126.22,126.1,126.14,210.36151,1578017459999,26541.2614224,103,82.95189,10464.8905985,0
1578017460000,126.13,126.38,126.13,126.32,576.21742,1578017519999,72736.4302588,175,372.94635,47074.1986927,0
1578017520000,126.32,126.33,126.15,126.26,262.83088,1578017579999,33171.5833239,196,157.54599,19883.7172685,0
1578017580000,126.25,126.38,126.2,126.36,277.97888,1578017639999,35113.4671636,115,203.5933,25716.6670088,0
1578017640000,126.38,126.41,126.27,126.33,149.57126,1578017699999,18898.5906552,75,109.79518,13872.3726246,0
1578017700000,126.34,126.41,126.29,126.31,253.81093,1578017759999,32072.8905214,103,98.82861,12488.454318,0
